,Temperature sensor 1,Temperature sensor 2,Temperature sensor 3,Temperature sensor 4,Vibration sensor,Cooling efficiency,Cooling power,Efficiency factor,Flow sensor 1,Flow sensor 2,Pressure sensor 1,Pressure sensor 2,Pressure sensor 3,Pressure sensor 4,Pressure sensor 5,Pressure sensor 6,Motor power
13,0.40451274931166775,0.4786210681085028,0.12577073944461825,0.021606977316920132,0.0005629475309440111,0.014444105690402805,0.014025666081464553,0.02735544973692725,0.027505687523373838,0.1321741771828898,0.038749372090600184,0.006868583775893277,0.019211890298790665,0.0,0.11717299067597398,0.10130925722315626,0.04131263570692375
14,0.013258870241760775,0.1352751159067324,0.4589167677638153,0.013888620977186295,0.0007708836341690545,0.00393017871239358,0.010475255887906206,0.008148299620033628,0.0034502771465191573,0.04492953575312889,0.010000174088209822,0.0017767487929168625,0.003183006283163816,0.0,0.053141079822501325,0.058418707614568244,0.010688442476026539
15,0.5572386572186193,0.20170374719883655,0.29489925016742563,0.017157863015608215,0.004362021714958584,0.01771232983731537,0.020918215243963045,0.8896718511744729,0.9103128020597637,0.15429254751749955,0.7363501351681622,0.9735340042991064,0.7450396960653353,0.0,0.18140449253233826,0.16941685545207608,0.7605001333861161
16,0.41005296417851217,0.4228080917711449,0.13162984489229565,0.01619256518705048,0.0016444148112510677,0.008287491906612637,0.008171436615986008,0.027369088111767137,0.02633641533887218,0.09693363452810622,0.03811716304588484,0.006776397339747298,0.02187693185460154,0.0,0.18614907167375927,0.18036618918348507,0.04111377462606515
17,0.007736222305627002,0.08988557296803179,0.5541191920621562,0.01423280014481577,0.000705269024119492,0.008211752679180616,0.01744523391522297,0.007748215502177532,0.003354286498102729,0.0471727244299583,0.010036222376398372,0.0017974955740228562,0.0037365152198257875,0.0,0.038284609470933983,0.03425665479935358,0.01100022845704724
18,0.4904044580025739,0.2576697357201416,0.16346811344721787,0.02012956427464247,0.005464851891560852,0.011295130153983386,0.01393995605463363,0.9188712303437534,0.9243681727850407,0.08797025396056704,0.7468369155083799,0.9688468510450362,0.7198865455668622,0.0,0.15744927804254816,0.1577421721396292,0.7734249461343315
19,0.4539750883520189,0.45505297525236543,0.1630962075963854,0.012240668178602525,0.0008062219142013387,0.0032056962190565087,0.005034532445592769,0.027094859137056445,0.027496121428020603,0.050382531747300056,0.039206634658226346,0.006946194245657143,0.02459438276225277,0.0,0.08867796089403235,0.10129408298926762,0.04269019226581752
20,0.03211063262585888,0.08913094469722492,0.1587577621296063,0.009284837153260648,0.0008307466952160623,0.0038202852115983483,0.00539393487694195,0.00785440281830445,0.0038565966381392315,0.07027105046642143,0.01021475307284565,0.0018021655079986567,0.0038436858265253862,0.0,0.06980812778217022,0.0897022297446381,0.012161231972314437
21,0.5622895378227536,0.16150605545717953,0.22217235241153852,0.012864879968959044,0.007444741937936752,0.0051714523916356675,0.005390484392770008,0.8909705280753702,0.9132668702879165,0.11622329054524091,0.7541334791892161,0.9665464097732124,0.7186944450788293,0.0,0.06126386547590834,0.08263283804620353,0.7729442286999486
22,0.38009476265594816,0.43263669030473156,0.03187335770090329,0.010949103925624941,0.00093167024066014,0.02129072779209442,0.029409166694270628,0.025967117374809827,0.029131422328898097,0.08012131378266527,0.03976879198661067,0.0070325586182500505,0.032894053179692434,0.0,0.16979407228768417,0.20435450720041165,0.04366549517022818
23,0.010883948199424629,0.06303823774476743,0.3680782994255553,0.007610892931651488,0.0003370011562887691,0.005331170350780101,0.011274111983393533,0.007677521020292179,0.003573094761775188,0.06059859341430624,0.009492471968190402,0.0016951205762158737,0.006559207225909238,0.0,0.033971659016150735,0.07768709104126953,0.010417120940186528
24,0.5133277034495175,0.13898218381770877,0.51330425984187,0.017254650559249497,0.006153805297081258,0.005933239557031476,0.013066569501032334,0.8913421906218189,0.921683633934875,0.1866704761642845,0.758603571971143,0.9656647694641899,0.7153133758397484,0.0,0.10629743914245415,0.14084861583206365,0.783794622406794
25,0.3679346604244115,0.3781859570981695,0.06664113010898767,0.01714650848985734,0.0007933689628588923,0.03283908455439956,0.05160613137235408,0.026633712640990213,0.028453525079291934,0.06176160744502152,0.039206390036182655,0.006935402332447003,0.03300493547711849,0.0,0.09814355772624178,0.14580362820930248,0.04308840358572927
26,0.00778690066664974,0.03225270796790148,0.17002020509264154,0.006582362140722479,0.00041962832008441206,0.006810302218642116,0.011806866739540853,0.007920482113904214,0.003800865731651206,0.03178831276179211,0.009767363673329654,0.0017365324332974641,0.007446462212805963,0.0,0.06380536310821772,0.09037117631917596,0.010827040422402581
27,0.5287125015403408,0.24006377130520604,0.22202329684713576,0.006651011342388458,0.006152103308090707,0.00322054407434863,0.006137031148210716,0.8782755874490263,0.9177456616210086,0.1247826918429635,0.75895487273164,0.9637928720776854,0.7064513357943975,0.0,0.15179368111689878,0.15450905737574644,0.7829562341236677
28,0.3839782772085184,0.39159012869715276,0.06418430344233392,0.00868582066401014,0.0008875652500946236,0.012603312374260276,0.019783281990128854,0.027291765092693657,0.02812349999851739,0.05536690032943493,0.038758606647722904,0.006838949704408734,0.03811867620617667,0.0,0.10836497619251678,0.12908292158313378,0.0420114578981937
29,0.01188011310563544,0.0586034925726503,0.22722088881295627,0.012840709185406765,0.0005329353026666436,0.004614697757702876,0.006421351043978459,0.007574679606728258,0.0032929721297219145,0.021753176767056216,0.00966493972823805,0.0017252655072046133,0.008897440445967252,0.0,0.06366525084038,0.056861235341677197,0.009865673340029635
30,0.5158063573946164,0.16671194726087382,0.26431373254290835,0.005229476923101172,0.0069126576297653805,0.004157552293890096,0.008860429295438742,0.8896781255548815,0.9175434802445339,0.1434431982515032,0.7642241123862878,0.9602993635502269,0.7073670309919766,0.0,0.1910710737339738,0.1883675346188623,0.7842078521245458
31,0.2767687571079024,0.2923751594456508,0.003320371526614872,0.00550924199665803,0.0008559243944211271,0.006584277705474764,0.00799408172954835,0.026380174422477164,0.027362653666223705,0.08161831138416109,0.038554793378019925,0.006777252000435777,0.043827682253152506,0.0,0.11898328444653095,0.10394215372675192,0.04099385003316301
32,0.02096339211552972,0.061512593250494546,0.33557969028502105,0.006322721985219943,0.0006718821624987907,0.005985175214702411,0.016968791060761632,0.006983396255422958,0.0032141707484166517,0.06840671072544355,0.00941137144760437,0.0016788918966712558,0.008878517337279722,0.0,0.1063718810652951,0.11293958730238618,0.010244367681321693
33,0.4680920337849468,0.1742178903931991,0.19566607018376336,0.013432926010386276,0.006496616691648122,0.002759731892211009,0.005863752801793182,0.9082689682758472,0.9203827190120144,0.1113627433679486,0.7668511853330136,0.9603657956483405,0.6979381605097333,0.0,0.12390600637040577,0.1531957242664806,0.7889507578165751
34,0.2957440524063622,0.2864734099599818,0.019725280331975285,0.006424834409903352,0.0010293512036308396,0.007000622727779776,0.01306104872635734,0.028033081022012026,0.02810091669082281,0.04238284139630424,0.038891541587216735,0.006839493038809596,0.04148269556784004,0.0,0.08760312131068076,0.11465297080067793,0.04078865519611626
35,0.010921198558524236,0.039469492848072524,0.12352200411998968,0.007453495712622554,0.0006206170803178481,0.0028478844005390713,0.0055424437157022026,0.008057695593667072,0.004316831263022615,0.07915644583039558,0.009150376127120859,0.0016227043079426076,0.009665252136374808,0.0,0.08240601083277849,0.09331115648160399,0.009611571045850507
36,0.43031922899281955,0.17568041736160053,0.3516729996547779,0.009937559244195555,0.006604458235446042,0.005655135063665963,0.01515521657999055,0.8958769785002153,0.9194033477580115,0.1647843425828259,0.7617238776042323,0.961373521199974,0.6878328993917753,0.0,0.19988084288510471,0.21717791492599947,0.7791332648047862
37,0.2957923791033,0.25864988308478704,0.05226269278993429,0.006620158355175647,0.000683377924344461,0.022152521593393676,0.036172115671271064,0.026220972609730345,0.02811664015876324,0.10354208476285098,0.038740733756597014,0.006844334965000023,0.04035380138880269,0.0,0.08612237271300399,0.11321199550025107,0.04060502938405742
38,0.018364238902731964,0.025308910734082556,0.15873156744681297,0.003343712065932265,0.0007960613333741195,0.004271036106966416,0.008975675466781515,0.007863015953163091,0.004334211458158404,0.11417990314301588,0.00891993743841267,0.001598394208573528,0.010007599793212271,0.0,0.10881099960939256,0.1442508281993306,0.00957297283183572
39,0.493017039217292,0.16997410616541672,0.3384246478672201,0.012647453852009305,0.0065535159442805515,0.0038455377949681035,0.009371100952885741,0.9203714977699613,0.928613326064919,0.23341456845089165,0.7629735258286834,0.9619995599342219,0.6959065355340439,0.0,0.11687366217152878,0.12748037307459842,0.7794081324466015
40,0.33126640873614766,0.2852844357397535,0.02759619606290031,0.004090970372126716,0.0019333787955133983,0.006589465212782847,0.00820276701226719,0.027406240325448198,0.029558940858112046,0.1165297087338596,0.03860989143000361,0.00682518448673543,0.037719192312368865,0.0,0.10356168043257868,0.12710959626837182,0.04134218674275673
41,0.003691242497016051,0.02628314626434658,0.18762195677408336,0.006420834223532729,0.0006014550318552522,0.004388980798156338,0.011897269424845685,0.007860729476748665,0.0047883908627671815,0.12450953673096729,0.009186565603567391,0.0015942238149810673,0.011948383913438707,0.0,0.07712264973375671,0.07483419079019993,0.009909185311242135
42,0.43047575575428526,0.19123701830721543,0.29338435692640585,0.0044342685851723245,0.006817647028831582,0.005198134308269504,0.012510075413782127,0.9295252139477521,0.9435476063021317,0.19337962280371546,0.7721582161026017,0.9597322273088729,0.6926717592400049,0.0,0.11433371713646756,0.12496068977384667,0.791763358628389
43,0.18973950146602742,0.32007801534851654,0.04478508826630827,0.009665931580760057,0.0003088596486691239,0.01652471944129042,0.022042382987180777,0.02685009321125518,0.028632755602712074,0.08195297931488615,0.03811013112702337,0.006756414141353824,0.0404369776565512,0.0,0.09648833589024852,0.11520393151471037,0.04050404333992008
44,0.011740918108471545,0.008927565423141512,0.12334802451040389,0.004672498281485979,0.00034991279690674976,0.003030054931669857,0.005348526505239245,0.007752150143250693,0.004660545809503581,0.08160844386860674,0.00912132626296545,0.0015979228412439457,0.009884154622497955,0.0,0.05903141020394437,0.07161619094515387,0.009535611978811405
45,0.3929142244635114,0.17217343896274231,0.30994408803603574,0.002275518741949711,0.006451125166948063,0.007697293035279307,0.019201254320006203,0.9097371355617898,0.9368755941911066,0.1309061536882749,0.7731694266926783,0.9569163861567508,0.6931247207875868,0.0,0.07646771484011111,0.10340381048719155,0.7872138100805778
46,0.274265739922883,0.26554116931911126,0.0949221020959281,0.009284843678850983,0.001039680516125226,0.017125326513703396,0.035429019400002204,0.027811211813943096,0.02826322616356208,0.09145399624194178,0.038331480705656854,0.006793961123499306,0.03677492363064336,0.0,0.1241040617945594,0.1361147133479182,0.04041391378776526
47,0.01551458643165089,0.005708006501627003,0.06315264345401028,0.001719956153258774,0.00012792061219076635,0.0022659732696249436,0.005388276082899967,0.007777254028117008,0.004039553689449927,0.08322366067256634,0.008969702893898823,0.0015915338067872247,0.010065241933635099,0.0,0.0684648792079472,0.09128648677267437,0.009607451577239409
48,0.3893844942558277,0.17660840148171705,0.33368692897057817,0.0063102124301256295,0.005804259308146611,0.009625631470290504,0.018213035653162825,0.9102249188383411,0.9143666875501126,0.29830416241090324,0.7725978951314239,0.9540411185111458,0.6928338283017872,0.0,0.13228414350944423,0.16060727025123284,0.7897849905675561
49,0.2879479802497811,0.28070915409300573,0.19520668582136508,0.004837758835876812,0.00045426232881026096,0.017224334468589723,0.03662702750449937,0.027591481087160953,0.02905889490863822,0.09972138274068587,0.03834325241560921,0.00679199338538234,0.034877523719528646,1.8081367597835762e-10,0.0737462108000434,0.08629357728534076,0.040654850498420166
50,0.0033209965035458076,0.0014414008543643954,0.2846619185220266,0.000382732350466494,0.000676812061643837,0.008663276510436399,0.0195048969271369,0.007396393587401973,0.004076130490163799,0.1299134338775881,0.009308604703192556,0.0016538968214359399,0.014147795884085226,0.0,0.08863943390822726,0.09874854513771492,0.010055027333115037
51,0.4291657142427138,0.1835064254684591,0.42975260490482464,0.006538033811167904,0.008779189340442951,0.009125017913551327,0.025025671602239223,0.8925805613967764,0.9187092946107047,0.13160019016930563,0.7669349773203968,0.956890338827077,0.6869761895605234,0.0,0.13242802058598857,0.16355136018550137,0.7868115876662595
52,0.2517119644202628,0.2770459033074303,0.17052191146118875,0.007568326511264376,0.0007443634177861005,0.02206206146818686,0.050689682776287104,0.027119417289369112,0.028556441009583503,0.10588226156835776,0.036905033481782326,0.006540759294212702,0.03448636114016415,0.0,0.08065430868267709,0.10285048117872736,0.03954467065920106
53,0.014997102749848192,0.0069210192837087965,0.07629484813143718,0.005670130406075705,0.00031838931978432443,0.0020527645196955586,0.005002511952477208,0.007811574840727311,0.004298967573770756,0.08360637703789703,0.00841516033820682,0.0014967854972261533,0.012784888817224525,0.0,0.09765621922118078,0.1256082055785125,0.009983771657068667
54,0.4172615906467727,0.2488986165612034,0.13549795896505276,0.0043995198210214324,0.005106260418034178,0.005165688751886105,0.013381253657513172,0.9390231907086394,0.9444050677933321,0.09812698321147179,0.7791862053363169,0.9535946741245009,0.6923404808429565,0.0,0.18097810789598545,0.1965647443777937,0.7953157341216115
55,0.2624090964248126,0.25214495261490916,0.05384336596200527,0.006342820800916882,0.001059319414951557,0.010331786932118083,0.02470436251614824,0.027480356075472053,0.02955212648439102,0.10611400494572593,0.037420915374365094,0.006642297834838818,0.03259254103824076,0.0,0.1313442580186907,0.15331961918895193,0.03984524441627093
56,0.01536471487954263,0.0018357549829809698,0.04069011651160353,0.0020946294006780604,0.000372618210379852,0.0021678243038978453,0.00467057537513668,0.007892984737462475,0.0038837256957961817,0.09634395498171949,0.008552136925794126,0.001524672681747323,0.01363839098514029,0.0,0.11976655772922834,0.15165546959104792,0.009281558642186919
57,0.4136813231779059,0.18032207673700662,0.24692701183960689,0.0006387964829161621,0.007699130602748763,0.0073665995739793716,0.01871832455530164,0.9191185372148836,0.9234897773226107,0.09974339366650595,0.7790783778838997,0.9502897892444304,0.6925450091262713,0.0,0.1492628069508236,0.17250048886275915,0.7987825452437649
58,0.23949824424759528,0.24756415035811768,0.24708818733186697,0.008723062203355008,0.000567503285957517,0.027873133163606675,0.06126748705378337,0.02896243911780279,0.02991836617786747,0.08041032058093794,0.03730325427223934,0.006602759194729186,0.03165587901196765,0.0,0.09106288622377423,0.10254170223149328,0.037988879470857766
59,0.008397768929249925,0.009402902988884373,0.2642765908285074,0.002167905245308112,0.00034403653319368233,0.006422483277028461,0.0174511687479987,0.008437785958322428,0.00445742482279429,0.05358022748506678,0.008680912770863485,0.0015473515939418753,0.014256720844958324,0.0,0.0762541844989989,0.08231617480558479,0.009237238120822182
60,0.36461241753889795,0.17596418541181458,0.20965627884591598,0.0010505350787632034,0.008626157054482095,0.0037153264607439835,0.010831897931917833,0.9121205505088689,0.9384991031173775,0.1177942785980359,0.7714940141895134,0.9566684002462754,0.6967163379119327,0.0,0.1637089458213079,0.14533216409706695,0.785031603194548
61,0.27576741854071024,0.2298766374042459,0.250776555055159,0.003907392487976292,0.0005392443997867973,0.020179090472302316,0.056042073823798846,0.026786868181469494,0.028358368738731887,0.4219477769060433,0.03800608647034098,0.006689807702263587,0.03461637677204983,0.0,0.8900584163649514,0.9777063804374531,0.03979190505339256
62,0.008189317424796597,0.00776293405035756,0.17069980072492388,0.00253383420278122,0.000792928793292372,0.004742380746477132,0.010743427517749279,0.008086213535980118,0.004206007971870631,0.08121270874888517,0.008778606420913122,0.001532707753404997,0.009845657925957348,0.0,0.11087790032345446,0.1350319059959606,0.009575788745507952
63,0.422889593133892,0.16803867591602545,0.23905228419589583,0.0012732403976276297,0.004381132410305089,0.0046257434475925,0.01504700939635857,0.9228123169965949,0.9191447608603766,0.10784226846416012,0.7696820357703432,0.9537686897732632,0.6950301606876728,0.0,0.11477614456049162,0.13009067475036912,0.7827900092294564
64,0.1969745136053148,0.20251771116029185,0.12750906942021265,0.004302941096244083,0.0018644995945121302,0.013104238501178667,0.03295695451985825,0.026236374214212203,0.029519747083061886,0.11190997668210476,0.037422102290243286,0.00661226291215213,0.033317099159837806,0.0,0.12010227397246903,0.1433382572597452,0.03888244443525542
65,0.010610238016625794,0.0031015830501451474,0.04683570186697785,0.00373913016241014,9.214216259196211e-05,0.0025814576834256534,0.005223342939481278,0.008374992547676945,0.0051382612440666105,0.07542092274894,0.009401659401098867,0.0016532540289547557,0.011865830845463757,0.0,0.08434108260149009,0.08945054253986878,0.009658575898017732
66,0.4168897220050863,0.16984348070724806,0.20032080667112698,0.004043483657248126,0.010043730479626001,0.0020333095343170755,0.006079063014122153,0.9155070674170505,0.9410652866279887,0.19031758948945354,0.7724056300105188,0.9548381764054431,0.691095830874982,0.0,0.12649427988274958,0.14232729045893183,0.7886669648333992
67,0.18708663624553973,0.23122731768250482,0.09273074094592497,0.0004116015584675101,0.000229658471332912,0.004198181786522078,0.010064372232711723,0.02571519952553993,0.02922033262301436,0.08383729281718763,0.03725349491558155,0.006641858167512431,0.03546870831920971,0.0,0.08554148499087799,0.11295270534782914,0.039972680236482414
68,0.022755148498179407,0.011674308002398345,0.04967020112433641,0.0028286603369318845,0.00024766874276310844,0.00198221202779342,0.0017783795422173735,0.007843669583905134,0.004542400786529903,0.08865217886202448,0.009313179909712052,0.0016433731136927807,0.013191544322668572,0.0,0.1027289390188788,0.12580275835802296,0.010005972511149113
69,0.37192668075783625,0.20825758071044656,0.18451798460457164,0.00396178327655856,0.003955950617523055,0.0020124190414487126,0.005371713758874689,0.9045479827082408,0.919712597665158,0.2224386285095582,0.7672772147620932,0.9545174016921187,0.70000315001688,0.0,0.05042523355870859,0.06605905160526321,0.781853890286921
70,0.18495894464841214,0.20507418830514318,0.22718061937523543,0.0017566038639581423,0.000171313995290406,0.011741606555678078,0.029491978314397187,0.027442996171797136,0.030487694132645234,0.1005718830046233,0.03699032510387203,0.006519001877608946,0.03406728217573291,0.0,0.11555124895554864,0.14094985560971124,0.03844986113811278
71,0.01104423762342692,0.016137395204042056,0.062282354440645143,0.0003817926655767988,0.00019470900775105628,0.0017908692984029114,0.0067850320757008925,0.009072929017883894,0.005230417363044864,0.09952320483154395,0.009500953209267504,0.0016806813785306383,0.014099477834351844,0.0,0.059135766961077474,0.06343911544120345,0.00988559445790062
72,0.3622652686493996,0.2014749244328509,0.1260726624862047,0.0022583760183019666,0.004457978680460407,0.004094111738288436,0.01232802786887059,0.9083515018307319,0.9375186925838643,0.23532076555623582,0.7673084126248826,0.9548892249080312,0.7122249149724031,0.0,0.05201072564461995,0.060291395119329516,0.7807328621072668
73,0.2119159759829238,0.18067765618718742,0.21739973985161376,0.008938458861965714,0.000163390943093008,0.027686418402314516,0.05964161891196582,0.026188776485850628,0.02858162568040478,0.11190057071163506,0.035996199028598484,0.006294039669048556,0.03160246622282441,0.0,0.21702458280101977,0.2426780662886998,0.037785172204842586
74,0.02905535064722484,0.009258932433992345,0.053713174478875185,0.00252766752069218,0.00027302984595422414,0.001572712292413787,0.003552204445327782,0.007799764995703809,0.0044276028675067245,0.12063069594377762,0.008904556910069047,0.0015819271825215353,0.02024842228749758,0.0,0.08456086636693266,0.07291703923726867,0.009288163334780343
75,0.3367675859791884,0.1929187613107309,0.24924152709527184,0.000276756776792066,0.0051623453569685325,0.007394042849827564,0.018421720935881774,0.9602241412335328,0.9465774707276603,0.16898701294898222,0.7670799922334192,0.9527663332101658,0.6755730732337063,0.0,0.12250510845378831,0.10328220961454798,0.7815928596874746
76,0.23810081489863652,0.19086026927362013,0.1928377286316906,0.004224744957122476,0.00032297441943559977,0.011620045311747618,0.026263015226296652,0.027502805892728122,0.028783336658640215,0.1818455952811132,0.0370695975912826,0.006481532299826862,0.038730196118587315,0.0,0.1344789450215244,0.14895312678049272,0.03846571731817127
77,0.009435699389602707,0.0013207733513982297,0.12914711676690915,0.007727811918937279,0.0005261493551827647,0.005719264045440149,0.011869665551470208,0.00874795592956994,0.005035800551701139,0.15947975720564236,0.009095598557405422,0.001596172491384344,0.041749447299824244,0.0,0.11361532371804645,0.09334798952770063,0.009078769319371412
78,0.3632253355119166,0.1826036970525677,0.09300324384005153,0.006572749947371192,0.008980669623359005,0.0029940117311123148,0.009644793357403925,0.9441723123668663,0.9318371931296285,0.20086123675747697,0.7705553911578275,0.9519829924332678,0.6745380214995441,0.0,0.08909037626304639,0.07941479431603221,0.7832740623834082
79,0.23741281205406445,0.1907112562717605,0.1444836148349522,0.0004606805171868435,0.00019954353682335744,0.004940514738317586,0.012807783188136995,0.026307509441562314,0.02904393746814434,0.1024849077941162,0.037235388846200146,0.006514725758364767,0.04066217176904413,0.0,0.10552990172729515,0.10084601365654622,0.038478291616793024
80,0.0019338909599211933,0.0021730772975818275,0.07466305623138537,0.004098540055960711,0.0011538311570432965,0.007692978795027539,0.015555472743935456,0.008655612814699202,0.004133040950979158,0.11433294512617337,0.009384507162060064,0.0016489725100818783,0.04721850315825714,0.0,0.11631598301034535,0.09074329011880378,0.009496508933512667
81,0.36537699056606376,0.17664869758811255,0.16008421004069884,0.005842666992771976,0.005150842258963422,0.0033601444765123845,0.0092093422549052,0.9738250987507394,0.9636317086269051,0.23700817437720778,0.7696207906613957,0.9535977494628641,0.6732407443942955,0.0,0.12513123075429583,0.10675387349888543,0.7796044193545969
82,0.16647110228139866,0.180711040663684,0.21304985864645196,0.006344413044757961,0.00038409929990663706,0.015373051914654504,0.04208707365817572,0.02603151992326,0.02776551367380382,0.11654244101199251,0.037394815003463464,0.006482069367905984,0.03489623981826434,0.0,0.11742548755008109,0.11755118855538438,0.03884153991055537
83,0.00533082269675653,0.006273456072288962,0.09148160644561411,0.01039152492977514,0.0008766490448448804,0.006538435236853481,0.014901260944935707,0.008072340573163094,0.0038765580675306772,0.15998362119741125,0.009741445705252937,0.001704110653684064,0.013387181637839547,0.0,0.13882989430127307,0.118248390537732,0.010291397690362584
84,0.3777616296843971,0.2069259834858132,0.14709721863294486,0.007801864308719138,0.005167568702491258,0.004041981592505969,0.008095663983570136,0.9593118473032796,0.9465040551341635,0.20088156065644686,0.7753625756212184,0.9501603692383591,0.6869425518041385,0.0,0.09720261376204281,0.07243902321611417,0.784926548453034
85,0.25324854173310035,0.20003452337400066,0.1962591647180349,0.004715077753051427,0.00023473509366680033,0.01542422698488927,0.041007210131725765,0.026042341593264327,0.027977671726157345,0.12878177308177424,0.03612983851928194,0.006275149630155228,0.026904544737620713,0.0,0.09379340831673949,0.08162455024191773,0.037374109364417325
86,0.020667082440877463,0.0064765449709772915,0.047203209356895544,0.0020243096480971347,0.00031304859571052606,0.0007063387591549477,0.0032561529033754196,0.008128023785737595,0.0033791182323672443,0.15446608846845233,0.009473602637280946,0.001694980170512986,0.005251924873232604,0.0,0.08748442048762972,0.0699849179188618,0.009935942837219708
87,0.38148835879244974,0.17968672841867636,0.04560406306897811,0.0034690751660468515,0.004904017174536144,0.001781966064852995,0.003427987015137952,0.9617334137684687,0.9506697606034524,0.16160451978048565,0.7895334095330118,0.943323376871672,0.6706305965957821,0.0,0.10240156928181038,0.08726429220845089,0.8031064848296905
88,0.19649282225087927,0.18557943627529144,0.14688531537812238,0.004126600090862416,0.00010828171336443954,0.01137246233166217,0.021433855598617553,0.027376734343459566,0.027932598835164087,0.08207799437080746,0.03621146626345484,0.006277464984007162,0.025200780482466514,0.0,0.10844012115611901,0.08131018185268718,0.037212524182714125
89,0.03567048765047029,0.01591848345451393,0.0916887203741074,0.0029653061813123926,0.00013103114379419068,0.003052297579980256,0.007546898980864933,0.008434265685283143,0.0032143795334391187,0.16335309128254016,0.009493550537252654,0.0016489237380574687,0.003950519376692626,0.0,0.12375285439830164,0.10059775229698797,0.009630114493281643
