Temperature sensor 1,Temperature sensor 2,Temperature sensor 3,Temperature sensor 4,Vibration sensor,Cooling efficiency,Cooling power,Efficiency factor,Flow sensor 1,Flow sensor 2,Pressure sensor 1,Pressure sensor 2,Pressure sensor 3,Pressure sensor 4,Pressure sensor 5,Pressure sensor 6,Motor power
0.35698045956175384,0.3230393662749651,0.29089196629055203,0.43624388889133825,0.04813493350632514,0.02514267360108491,0.03478404674623092,0.9898654331370897,0.9924964165204433,0.752489633225113,0.10899347445068797,0.6321619575834564,0.8784201087687057,0.0,0.47353117544790635,0.4699394326408317,0.20511346229873784
0.3419347370765997,0.3189777478654219,0.30081314179952856,0.44263603140525754,0.0941939669153421,0.030330509601876665,0.043273338662109695,0.48060324213789796,0.4782212797713582,0.7403034491626226,0.455702249331857,0.04898165572160007,0.33699611318931577,0.0,0.4606574481682859,0.45700054272291357,0.51441109045129
0.37094945956393754,0.33617396483839057,0.3119086988791706,0.45128085310856525,0.07492701913720412,0.03196083329818522,0.04999862186819559,0.9587468460891506,0.9791322101324664,0.7365778392105184,0.29703877246671606,0.7064826755111567,0.8514768002913694,0.0,0.46075482233221177,0.45750570247644795,0.3738572896896395
0.38556056181762965,0.35269011868274047,0.31911235543362904,0.4592313558836365,0.05948751216347714,0.023281995710869863,0.045533474821531916,0.9892593875228815,0.9916084876073308,0.7300588254202971,0.1090207714345044,0.6321755313690492,0.8640900836404942,0.0,0.4497006977043734,0.4462953656126105,0.20147972879329235
0.3683461062176898,0.3494375408917265,0.32956435141254636,0.4647484361292711,0.0949724294518326,0.0315861021799293,0.05799178633444502,0.4848455614373588,0.4789996779797281,0.721803979555756,0.453167253330383,0.04879604834298079,0.3360489247563404,0.0,0.44010687738928844,0.43564944762723723,0.5125769202056842
0.39598489530894065,0.3637493521812436,0.3381255930626932,0.4722250386834832,0.07875445994161534,0.027936123755357367,0.05829497533144057,0.9581605897194871,0.9778083490144793,0.718705197852711,0.2937843922368839,0.7054250985149303,0.8465161318588826,0.0,0.4346585464009465,0.4308986792015368,0.3707207432130346
0.4092375363366534,0.3797589762470359,0.3441830532041832,0.48066707517600427,0.043269542653259774,0.016929411039481312,0.04933711860202317,0.9910758752617952,0.9918114845134538,0.7021151435275979,0.10638625014690328,0.631353421847895,0.8546557530371576,0.0,0.42865154655440296,0.42526711941069806,0.19834268793117626
0.392837720668048,0.37449669465868984,0.356034912015333,0.4852209256704034,0.10710347064547532,0.03137034789972126,0.07033984730299614,0.4926606639291543,0.48235350815894207,0.69273522131859,0.45077937116204136,0.047687659200061794,0.3294108565438709,0.0,0.41341865282227985,0.4094261514727986,0.5047639811810507
0.4192578258941926,0.38839108788995125,0.3654558009752067,0.4934689937004335,0.08744729159909181,0.027056884508193768,0.07064303629999158,0.9583617803723679,0.9774490883029239,0.694885724388441,0.2914456687960323,0.7039778407573151,0.8367357704906989,0.0,0.4086426965987453,0.4043437910037522,0.3581504972117484
0.4312371825252088,0.40434208582396636,0.3687933933990364,0.5007979157207032,0.059228024651313715,0.013821251634379195,0.05644827871337632,0.9916596579758901,0.9906124883988727,0.6914301327590096,0.1048338247796945,0.6304853594067655,0.8588751824410693,0.0,0.3978175245145623,0.3938290202620873,0.18648353308980026
0.4168794267380982,0.3986530059962803,0.3780099399656145,0.5075978328432691,0.12072656503405788,0.015573241278173833,0.06449656845180685,0.48793103448275854,0.4797897594632703,0.6833392265903759,0.4515225496639035,0.04778168123089088,0.3242415562979536,0.0,0.3839820732931649,0.38071008622688396,0.49494614411436455
0.440873084340349,0.41100670448442944,0.3881237140521805,0.513090667031092,0.08874472915990916,0.02143753994698605,0.0748876822579313,0.962289945414667,0.9775330618432265,0.6843035777427753,0.28844855659951163,0.7032036165353347,0.8403757995441695,0.0,0.3854374472685018,0.381840543085592,0.35126832130905505
0.4538658268376903,0.426226048293862,0.3903268538787479,0.5210213321224997,0.06798572818683124,0.0034536906959616864,0.055373335905846144,0.9914040469005092,0.9898589171502448,0.6780031502137644,0.09984330806590913,0.6290248106507575,0.8429375001676503,0.0,0.37295999585851636,0.3696775267378465,0.17824492814024184
0.43674528415208624,0.42059324955268185,0.4010395625663523,0.525169612195326,0.12903016542328904,0.014455536773938182,0.07491524489402179,0.49751644980952847,0.4844345915490489,0.6683403516667203,0.4511752982104893,0.04810793753647391,0.32416942929959613,0.0,0.36238657912852634,0.35887714644322166,0.49171994906510896
0.4620646426613604,0.43320959311119456,0.40953269008540105,0.5324654714094892,0.09996756406097962,0.013091255949464808,0.07687219205644835,0.9608849090519302,0.976863464134901,0.670114757787136,0.28601779642561764,0.7024357078941511,0.8303361386364362,0.0,0.364435134323962,0.3615946468609499,0.3459343960314678
0.47428424163137595,0.44710164129718466,0.41312394892849436,0.5371581856895358,0.06532598118715549,0.0066754049853838815,0.07097378793307818,0.9921123369448703,0.9900385475060223,0.6630171333054751,0.09915750154330594,0.6287017262749327,0.8380638610059093,0.0,0.3547257592257411,0.35165433342875296,0.1773046068984252
0.45745417377383557,0.44090837673621275,0.4218895329719372,0.540700314317077,0.11359065844956218,0.017759983907650656,0.08696011686557703,0.5007511667408763,0.4863192498753175,0.6470249766948468,0.44813071825007533,0.04744833167971152,0.31354500322336154,0.0,0.3439656059662015,0.3412286132846649,0.4880034883841651
0.48039294910575214,0.45388351222120304,0.43137853606290943,0.5478749432421828,0.0921829386960753,0.018105515198510225,0.09101182437088284,0.961048994871287,0.9763859102622239,0.646963901121862,0.2833650368877674,0.7013027681091658,0.8245996579034348,0.0,0.3438827146684327,0.3416165500697508,0.3386689065626216
0.49165376274103356,0.4686995082440064,0.433858829940154,0.5537248557359562,0.06480700616282875,0.008156485119443446,0.08111683801438774,0.9951862662642854,0.9902627203483951,0.6413320903918489,0.09749709607197676,0.6280443874288891,0.8477983233751382,0.0,0.33303165831282655,0.33112703731576243,0.17081085321216305
0.4751796903494647,0.46152601475971444,0.44212647619763445,0.5574278900198817,0.11689912422964643,0.01535424257269935,0.09192139136186983,0.4929311169379442,0.4808551281180654,0.6310296055803786,0.4463775513470152,0.047081556681510484,0.31463078278954437,0.0,0.32463252038232326,0.3224865387878504,0.48304018744461885
0.49811409763885384,0.47329579697535973,0.4501263634570034,0.5625790752112714,0.09406422315926055,0.019351374500764185,0.098977426201042,0.9599020432394989,0.9754205796510935,0.6339580185798335,0.2803976373373467,0.7004208019640438,0.8301030670962891,0.0,0.3278665135796892,0.325315757227993,0.33593198837403015
0.5090254678719541,0.4858159936777571,0.4498867896165877,0.5689822386605594,0.059228024651313826,0.0009003280113945022,0.0773131942338966,0.9924668942429788,0.9882604990657031,0.6288083834260183,0.09340653434232404,0.6267793860215752,0.8386876701280669,0.0,0.3226286463697008,0.318464366160514,0.16733318073300563
0.4913567358491797,0.4792897326882892,0.45832119805710314,0.5716581217681107,0.11592604605903356,0.012497526125734515,0.09335464843857677,0.49354540807071345,0.48070689656431376,0.6114789932173981,0.4440621390472117,0.045726176485125336,0.3168235031487011,0.0,0.31857436828511165,0.3140766003525757,0.479956375422514
0.514107685352424,0.490646786936221,0.46761525380734503,0.5753148681234879,0.08893934479403176,0.022633110657612532,0.10917560155453276,0.9617152327709886,0.975963121741918,0.6091741939631623,0.2780237660102549,0.6995470366477178,0.8198514958752,1.468427990567406e-07,0.3327158085722539,0.32900504253056617,0.33284488044852
0.5262988920460121,0.5046795378384772,0.4660932552917634,0.5808407651174174,0.07518650664936766,0.003312558196878146,0.08591273669413746,0.9927859958112766,0.9877654202802673,0.6035809572792443,0.09486378261551742,0.6273937412132419,0.8311113548460553,0.0,0.3219106659838147,0.3177649141940817,0.1668532971970489
0.506465794950979,0.4962186145003522,0.4777548642884659,0.5822999369602497,0.14537787868958796,0.02303055275273247,0.11424712659518765,0.4861500024736555,0.47700183792522566,0.5925262785689034,0.44569693849832515,0.046457761110488605,0.31492256928289974,0.0,0.3082043279734412,0.3035990689517156,0.47931252069209407
0.5276770094633638,0.50758739397464,0.4852215823147532,0.5887163255319809,0.10476808303600382,0.02240762310160549,0.11857446046139863,0.961763881330497,0.9752102806979881,0.5992831656433832,0.27911286735127305,0.7000914020074226,0.8113852168861818,0.0,0.310201730918207,0.3065934357728217,0.33120566288939646
0.5385861956752007,0.5206657114515592,0.482842285252586,0.5946874683148111,0.061758027894907475,0.002605273488827775,0.09294120889721902,0.995254704068339,0.9878223762467331,0.5943714037738284,0.09025119626616007,0.6253706344543392,0.8437881218755524,0.0,0.3033097355058869,0.29804425458497175,0.1563917701951123
0.5203561701876722,0.5115505204827979,0.4903160495682981,0.5981965341362452,0.1342847875445996,0.007040402827841019,0.10123756236046422,0.5040287603687396,0.48745982961403567,0.5858818991288706,0.44124438977532243,0.04511100121057898,0.31806516048406164,0.0,0.2915126706590083,0.28633231999150244,0.4711263206066967
0.541748658464938,0.5243990235231482,0.49846390890557113,0.6019855317160479,0.12409990269218285,0.013266454913844039,0.11408175077864446,0.9637873315852834,0.9747261549830264,0.5853611495065749,0.2750016517090872,0.6986497528626042,0.81295025353236,0.0,0.29305771514605805,0.2893700787401574,0.3240728335326528
0.5522406966154219,0.5368113481430759,0.4987316679036826,0.6067796386014874,0.09562114823224122,0.0020245213661626016,0.09908767674540397,0.9915936938274046,0.9868292978570681,0.5783728181555183,0.08845962033277388,0.6248221215490365,0.8364103048617467,0.0,0.29058330205650407,0.28709815513067394,0.1554530969049992
0.5334297214717678,0.5289671717112499,0.5079552607596838,0.6087678153420233,0.14849172883554984,0.01640056972107673,0.12061409553209679,0.4971676643744124,0.48312168350153595,0.5694204249574089,0.44006071525586066,0.044412483835117644,0.31772151408279636,0.0,0.28130625592025726,0.27701957040696357,0.4699257877909515
0.553629734139091,0.5384458446970313,0.5144073131089166,0.6135332677955043,0.11475835225429787,0.016480058140100673,0.124638240401312,0.9625884331865628,0.9743004456439273,0.5745764891189049,0.27391412054855424,0.6978411228646423,0.8223327242277861,0.0,0.282508025664872,0.2799915936235893,0.31721455292965395
0.5641479805447382,0.5499764322950247,0.5139093753229556,0.6190283061704012,0.08861498540382762,0.0,0.10355282379206754,0.9958244694008807,0.9866284915650405,0.5677938860136944,0.08672396698127871,0.6242146003813657,0.8397096679684298,0.0,0.2729403977672966,0.26998198263545703,0.14386783163668415
0.5449416975523669,0.5412036179358437,0.5218458459775086,0.6190569606023602,0.15900097307817063,0.01673312331087118,0.12695350183291532,0.494385626412045,0.48043014898366465,0.5572342408949185,0.4434738044977937,0.04608970885676822,0.31909490750606584,0.0,0.26161726160431886,0.25863564122258964,0.46144608750722416
0.5657488681309799,0.5509308657203627,0.5267336220746162,0.6217923567609032,0.141874797275381,0.019255663955408675,0.13064689506904448,0.9625422582826231,0.9724406142774003,0.5442605033913024,0.27146258567901205,0.6967190232556512,0.8164424520437424,0.0,0.2857919385285532,0.2851270606308276,0.30894743841563255
0.5765706934922712,0.5634111966531514,0.5244694144063733,0.6262183644050239,0.11060655205968217,0.0036856671025010668,0.10901022573798969,0.9948259371031842,0.9865642335515914,0.523170143688322,0.08734020243008445,0.6245610618323779,0.8443752714076357,0.0,0.2962729114320357,0.2959669470087425,0.14279353192140087
0.5572923377982002,0.5539465939389951,0.5347569969653982,0.6267627986122439,0.16146610444372367,0.02313924099915321,0.13770292990821642,0.49878048780487805,0.48224616806829457,0.5146324214857447,0.4416375388121434,0.04518344186493961,0.31531509513759715,0.0,0.2859583374162682,0.2843699686412364,0.4570251274731838
0.5767366791083071,0.5629750182327267,0.5392290419864902,0.6294122314749098,0.16438533895556262,0.024445122168833544,0.14194757586615592,0.9651264037995348,0.9730956078917603,0.5192548780095798,0.2699468783785308,0.696254121099103,0.819254808888788,0.0,0.29251168027748076,0.2909846470293358,0.3054336757941778
0.585304594525532,0.5745431265550578,0.5383646971504807,0.6333797682076872,0.13246837495945496,0.012379104603514879,0.12601637220583783,1.0,0.9866730340516356,0.5156417756919218,0.08731749520460896,0.624382434584475,0.8400911661415601,0.0,0.28442222916578164,0.28238527368648825,0.13616448140031068
0.5674283804827118,0.5650128625733113,0.5447979593945831,0.63591017496837,0.17826792085630894,0.018986376658306936,0.13593892119842355,0.49576839987466803,0.4808514770945739,0.5017133305474308,0.4427452407527541,0.046134983087463666,0.3122064811174795,0.0,0.2863912826704196,0.28464521594284165,0.4524728256884041
0.5865276464331652,0.5736965652121908,0.5508554195360726,0.6387094925520516,0.13279273434965944,0.02378650383977743,0.1445660262947549,0.9657753261102591,0.9737082496336196,0.49898743128998113,0.2682439572509909,0.6956111572690516,0.8197149910601266,0.0,0.2978802014289359,0.2971595773755782,0.3003512279464928
0.595335804189389,0.5839960040428576,0.5491220323377715,0.6396330469359599,0.11235809276678566,0.018459157552535355,0.137041426642044,0.9971866290671021,0.9842589773191117,0.5010993603137361,0.08515294101447912,0.623816341741582,0.8317956671941077,0.0,0.2849765839787457,0.2827375902325411,0.13094492397092417
0.5774508540615149,0.5747612157652702,0.556194158156315,0.6434044110191719,0.16542328900421654,0.02408985760217497,0.14566853173837557,0.49093817510183213,0.47621540746517466,0.49159085795107593,0.44166664754267426,0.045550480797860615,0.31962513035762774,0.0,0.2838170302482368,0.2814497566813854,0.4504601822733463
0.5959145698242512,0.5828680372674584,0.5596303986320803,0.6476540836973916,0.15011352578657167,0.01919401987534919,0.14263664176841873,0.9647471099457443,0.9745107445970329,0.49225304574239015,0.267016921593521,0.6955765158370703,0.807459064202864,0.0,0.2912538279447823,0.2893532400817076,0.2973247646436574
0.6036743973739325,0.5924100264755605,0.5599216452616058,0.6495496845808297,0.12072656503405765,0.01540453116432694,0.13684848818941042,0.99694173716585,0.9863101223165891,0.48845671670577673,0.08575480327269158,0.624435221528446,0.8386221001295603,0.0,0.27884293608988653,0.27582532093835344,0.130444111448337
0.5862677479027931,0.583698183293428,0.5656103495899065,0.6499221921962963,0.18319818358741502,0.02659455390774812,0.1528623797580002,0.4926631375847227,0.4784556754795072,0.48296312964094046,0.4425547657816127,0.04710552289669745,0.3212721295019393,0.0,0.2801399229758035,0.2772828363554405,0.4507563191944026
0.6054543747037913,0.5927758535378524,0.5682996833867289,0.6540947183269337,0.16594226402854373,0.020366879609111654,0.14586147019100915,0.9660169198040862,0.9728057166265418,0.4831270693368479,0.26639198976049094,0.695368525851583,0.8082512690030051,0.0,0.28476057357080276,0.28198373644649877,0.2953393124317021
0.6126026762996559,0.6025148265487257,0.569119401723053,0.6568896275364686,0.11929938371715865,0.014768623812134729,0.13996306606763875,0.9981282672867293,0.9866423654543077,0.4864862258510403,0.08082431576667748,0.6225758014270545,0.836405238089135,0.0,0.26889105002012226,0.26560036941426013,0.12954350584256646
0.59522223508368,0.5943962798201814,0.5783335995264898,0.6570615541282221,0.18066818034382104,0.032932538665437994,0.1670020120724346,0.5109409785781429,0.48656824967743206,0.4736378539972348,0.44126818404882595,0.04647305518488043,0.3047419328783768,0.0,0.2672621897970364,0.2651900890246912,0.45100071043197953
0.6127359015967373,0.6028783085657463,0.5800528941459431,0.6595897567018312,0.17093739863769064,0.029952534058354185,0.16350155728893911,0.9649367568726397,0.9719236293510158,0.4797325532804022,0.2624928692668935,0.6937193580332778,0.7758492581499782,0.0,0.2762446482728107,0.2741469600392721,0.2894383269730634
0.6213300252691252,0.6115033850728486,0.5802783754075109,0.6593472961237168,0.12779759974051264,0.030794462414955648,0.16496237700173644,0.9961221326209204,0.9848336484166607,0.4779645761676683,0.0781595987005188,0.6214663801108559,0.7892672642080499,0.0,0.26350927858686646,0.26051347546024495,0.12273581735685335
0.6033009297378513,0.6029674202860478,0.5885436729018501,0.6655300408656286,0.20012974375608183,0.032212276256322614,0.1688211460544089,0.5061536305018224,0.48337579473653847,0.4653026455366627,0.4398326767361942,0.045754200696630054,0.29486500478511946,0.0,0.26360542016643596,0.2608978502214283,0.4453848206179858
0.6217515413730064,0.6109499543888695,0.58875506158457,0.6676747148884017,0.16282841388258196,0.026130601094669137,0.16118629585733568,0.9639811012714588,0.9712934626963976,0.4632582210935752,0.26068945658831444,0.6929844883632762,0.778723012357262,0.0,0.27291605422631626,0.2705350678015064,0.287880188637736
0.6315861891231369,0.6225462032544535,0.5893892276327286,0.6658276061205872,0.12273759325332478,0.033312136421593586,0.17171522284391272,0.9952208974422401,0.9832527552448778,0.4615127455077319,0.07623902640113611,0.6207886334552236,0.7824664631811046,0.0,0.2643560640376892,0.26176180292811324,0.11952692580048074
0.6124760030663652,0.6127204635685488,0.5958271874031136,0.6644191305804505,0.16665585468699318,0.04879615600494458,0.19293845263360998,0.5149845808802914,0.48843903411443335,0.4489022469381858,0.44033259804599556,0.045761166687986354,0.30818495389087897,0.0,0.26032366432537213,0.25756962461449273,0.4459883005316785
0.6299853015368952,0.6204849084611577,0.5986034254361658,0.6696584832547909,0.15523840415180012,0.04012542948079456,0.1835947189989251,0.9644469730701359,0.9711999964950175,0.4517470828377652,0.26103791587286995,0.692896070232124,0.7708012624012984,0.0,0.2717438665061849,0.26952766267763284,0.28887242035820204
0.637303956791323,0.6298533643191977,0.5989346010390932,0.6704894617816,0.12085630879013953,0.03951385531809959,0.1827954025523002,0.9965541977934991,0.9835791567450103,0.4506059339740922,0.07443778781861266,0.619943193990082,0.7939438953288233,0.0,0.25962047495172946,0.2577237631033906,0.11865763127706952
0.6182046908408692,0.6198259507399793,0.6049192495232016,0.6763063114692671,0.1889717807330522,0.035482656924739064,0.18001157630715814,0.5108106993848843,0.48617101832156595,0.4396862644250863,0.4384411344771415,0.04529054751688166,0.2953403872742939,0.0,0.2532615722722751,0.25180626993923827,0.44088129820361743
0.637598799661913,0.6278975965631011,0.6063707851445435,0.6799255866443898,0.16146610444372378,0.028906206909976917,0.17207353711308948,0.9659517802074571,0.9713066063809668,0.44015236748207975,0.25573698655551125,0.6911707855258594,0.7845071803619045,0.0,0.26036618848556614,0.2583714038130491,0.2800613169869717
0.6460291217395289,0.6358754405753797,0.6038951887935815,0.6791034248658749,0.12481349335063252,0.02629282235798336,0.16755326479424504,0.9956612081333793,0.9832476438119899,0.4407438361888847,0.0699254514540657,0.6183063745461695,0.7929838909415939,0.0,0.25996713930113735,0.25804013559005856,0.11132869566765091
0.6266175407483761,0.627581015451502,0.6073690094796083,0.6789932155121869,0.18410638987998695,0.03328455880683023,0.17761362696728333,0.511254308283448,0.48670552816070933,0.43552026744672023,0.4315368093183687,0.04334418920401706,0.29664821069905667,0.0,0.25623703090150673,0.2538010033249867,0.43412140031729685
0.6445134109825685,0.6354134666569737,0.610960268322702,0.6811819732764359,0.1674991891015245,0.03425301974881645,0.18001157630715792,0.9656714325763942,0.9717680957502817,0.4374007521938985,0.2538077178719029,0.6905121741374166,0.7764843929991508,0.0,0.2601353870653842,0.2580090488359952,0.2774677705965525
0.651770913641615,0.6458254676606523,0.6105539322992513,0.6788984354680148,0.11942912747324053,0.04001674123437404,0.18872136931176098,0.9970373851811536,0.9837828838558313,0.43340190941528256,0.0686356085771953,0.6176998902648984,0.7896976418346126,0.0,0.252191997199569,0.25099283320790633,0.10826976771626384
0.6314813561024828,0.6341565223916641,0.6186524676105567,0.6838380187003232,0.21050924424262085,0.04562797473241598,0.19856123039607498,0.501132109698379,0.48106104584298126,0.4305152849657672,0.4309008862219432,0.042927375010803015,0.3020291232128822,0.0,0.2529062798323931,0.25062659238659357,0.43226761944642256
0.6493357299326663,0.6407812752825186,0.6177012185383177,0.6868886136104142,0.1539409665909829,0.035555656493230337,0.1837049695432873,0.9645929187486599,0.971446805683037,0.4329004468160349,0.25477168790657867,0.6906174181069596,0.7784091705007731,0.0,0.2545687279791098,0.2532453275961002,0.2783830429724832
0.6556934158310959,0.6481963084297337,0.6189742481609188,0.685958446665285,0.12144015569250743,0.040608848845471335,0.18949312312229538,0.99618727221755,0.9829248933353487,0.42571281622681667,0.06861664562826109,0.6176916423049029,0.786748184083598,0.0,0.24622043415318728,0.24490306761498548,0.10736932690566237
